mid_date, v [m/yr], satellite, dt (days)
2022-06-27T08:50:30.000Z,2415, Sentinel 2, 5 
2021-04-30T08:40:20.000Z,3632, Sentinel 2, 5 
2020-12-26T20:57:11.000Z,2182, Sentinel 2, 80 
2019-12-23T03:02:38.529Z,1342, Sentinel 1, 60 
2018-03-12T08:43:20.000Z,1285, Sentinel 2, 65 
2019-02-01T15:48:36.869Z,1269, Sentinel 1, 24 
2009-05-26T08:18:17.955Z,2766, Landsat 7, 25 
2019-08-19T20:50:24.000Z,982, Sentinel 2, 40 
2019-07-02T20:40:29.000Z,2153, Sentinel 2, 10 
2019-05-14T08:50:25.000Z,1958, Sentinel 2, 75 
2018-12-02T08:44:44.999Z,1133, Sentinel 2, 125 
2016-08-28T20:33:37.367Z,950, Landsat 7, 80 
2022-11-23T20:47:59.000Z,922, Sentinel 2, 10 
2019-09-20T20:42:41.000Z,942, Sentinel 2, 60 
2020-04-10T08:40:50.000Z,1754, Sentinel 2, 35 
2018-01-19T15:48:30.614Z,1409, Sentinel 1, 12 
2019-04-04T08:51:55.000Z,1707, Sentinel 2, 55 
2002-01-27T20:13:26.041Z,1837, Landsat 7, 128 
1994-08-01T19:42:26.791Z,2519, Landsat 5, 16 
2018-08-01T20:43:24.000Z,5, Sentinel 2, 540 
2020-12-05T03:02:45.429Z,1989, Sentinel 1, 12 
2019-02-25T15:48:36.446Z,1449, Sentinel 1, 24 
2002-05-15T08:16:36.502Z,2330, Landsat 7, 23 
2018-08-14T08:40:20.000Z,1183, Sentinel 2, 45 
2019-11-29T20:44:29.000Z,1215, Sentinel 2, 130 
2019-05-19T08:50:25.000Z,2071, Sentinel 2, 35 
2004-03-24T08:23:08.694Z,1859, Landsat 7, 55 
2007-08-20T20:20:57.066Z,1475, Landsat 7, 16 
2000-05-25T08:19:51.119Z,2372, Landsat 7, 23 
2019-10-18T08:44:35.000Z,1051, Sentinel 2, 45 
2021-08-18T08:40:55.000Z,1603, Sentinel 2, 65 
2008-04-04T08:24:09.637Z,1878, Landsat 7, 41 
2019-09-11T08:52:45.000Z,960, Sentinel 2, 75 
2011-05-07T08:27:38.262Z,2188, Landsat 7, 39 
2022-04-28T08:50:25.000Z,2459, Sentinel 2, 5 
2021-06-24T08:40:20.000Z,3171, Sentinel 2, 45 
2019-12-28T15:48:44.407Z,1350, Sentinel 1, 60 
2019-05-14T15:48:38.327Z,2072, Sentinel 1, 12 
2019-07-20T20:50:29.000Z,1407, Sentinel 2, 80 
2018-11-27T20:53:24.000Z,1083, Sentinel 2, 150 
2019-08-24T08:42:45.000Z,1098, Sentinel 2, 115 
2019-07-09T02:55:07.802Z,1603, Sentinel 1, 36 
2018-07-12T20:40:19.000Z,1728, Sentinel 2, 20 
2022-10-27T20:55:26.000Z,785, Sentinel 2, 60 
2021-05-22T03:02:45.115Z,3548, Sentinel 1, 36 
2021-02-20T15:48:48.796Z,2887, Sentinel 1, 36 
2018-02-25T03:02:23.754Z,1223, Sentinel 1, 24 
2021-02-08T15:48:48.861Z,2754, Sentinel 1, 12 
2018-06-13T08:50:20.000Z,1752, Sentinel 2, 75 
2015-08-10T20:30:45.797Z,1077, Landsat 7, 112 
2002-04-20T08:22:47.979Z,2110, Landsat 7, 73 
2002-05-02T20:19:40.899Z,2214, Landsat 7, 48 
2019-03-15T08:54:00.000Z,1563, Sentinel 2, 95 
2001-07-06T08:23:23.948Z,2319, Landsat 7, 23 
2020-06-08T03:02:40.134Z,2415, Sentinel 1, 36 
2008-04-16T20:21:04.318Z,1863, Landsat 7, 16 
2005-03-19T08:23:38.018Z,1847, Landsat 7, 57 
2019-08-07T03:02:37.345Z,1050, Sentinel 1, 24 
2021-01-16T03:02:43.552Z,2371, Sentinel 1, 24 
2020-06-07T15:48:46.256Z,2651, Sentinel 1, 48 
2013-03-25T08:30:07.948Z,2166, Landsat 7, 25 
2001-07-07T08:17:12.609Z,2415, Landsat 7, 25 
2001-06-29T08:17:20.240Z,2450, Landsat 7, 41 
2021-03-21T20:53:01.000Z,3163, Sentinel 2, 70 
2019-09-20T20:41:34.000Z,1311, Sentinel 2, 10 
1997-04-30T08:01:52.831Z,1971, Landsat 5, 41 
2021-03-06T08:43:10.000Z,3120, Sentinel 2, 45 
2021-07-21T03:02:48.650Z,2170, Sentinel 1, 12 
2019-01-11T20:53:26.000Z,1211, Sentinel 2, 150 
2021-05-18T08:50:20.000Z,3705, Sentinel 2, 45 
2019-03-09T20:44:19.000Z,1527, Sentinel 2, 100 
2018-03-20T08:52:20.000Z,1346, Sentinel 2, 45 
2014-05-28T20:22:05.956Z,1857, Landsat 7, 48 
2016-09-21T20:33:37.885Z,824, Landsat 7, 64 
2018-04-29T08:50:20.000Z,1710, Sentinel 2, 35 
2018-01-19T15:48:30.814Z,1133, Sentinel 1, 60 
2018-10-03T20:53:14.000Z,1012, Sentinel 2, 60 
2021-11-29T08:54:50.000Z,1631, Sentinel 2, 125 
2019-06-15T20:50:29.000Z,1813, Sentinel 2, 90 
2022-05-10T15:48:56.044Z,2458, Sentinel 1, 12 
2021-04-25T08:40:20.000Z,3561, Sentinel 2, 15 
2017-11-26T15:48:32.462Z,1134, Sentinel 1, 48 
2021-03-21T08:43:10.000Z,3125, Sentinel 2, 75 
2010-04-15T20:16:58.970Z,2175, Landsat 7, 16 
2010-09-02T08:18:07.419Z,1085, Landsat 5, 23 
2019-05-22T02:55:05.062Z,2111, Sentinel 1, 12 
2003-03-03T20:13:27.380Z,1645, Landsat 7, 32 
2019-03-25T08:53:05.000Z,1632, Sentinel 2, 75 
2020-10-06T03:02:45.974Z,1836, Sentinel 1, 36 
2018-01-19T08:53:00.000Z,1121, Sentinel 2, 165 
2018-07-25T08:40:20.000Z,1514, Sentinel 2, 15 
2022-07-31T20:40:11.000Z,1508, Sentinel 2, 70 
2022-05-03T08:50:25.000Z,2408, Sentinel 2, 25 
2005-04-12T08:23:42.223Z,1966, Landsat 7, 55 
2018-05-08T03:02:25.653Z,1745, Sentinel 1, 24 
2019-06-09T02:55:06.008Z,1904, Sentinel 1, 24 
2019-10-31T02:55:12.321Z,1068, Sentinel 1, 24 
2007-07-11T20:21:06.788Z,2025, Landsat 7, 64 
2002-01-18T20:19:40.541Z,1896, Landsat 7, 96 
2020-04-20T20:50:19.000Z,1912, Sentinel 2, 50 
2022-05-02T20:40:19.000Z,2390, Sentinel 2, 40 
2020-02-15T03:02:36.919Z,1530, Sentinel 1, 48 
2020-07-07T15:48:47.967Z,3168, Sentinel 1, 12 
2018-04-27T02:54:57.668Z,1579, Sentinel 1, 24 
2020-03-16T03:02:36.659Z,1619, Sentinel 1, 36 
2004-05-15T20:20:06.057Z,2215, Landsat 7, 32 
2019-07-03T02:55:07.436Z,1771, Sentinel 1, 24 
2018-06-25T08:40:20.000Z,1676, Sentinel 2, 75 
2018-10-28T15:48:39.745Z,1100, Sentinel 1, 24 
2018-05-20T03:02:26.248Z,1749, Sentinel 1, 24 
2002-12-29T20:12:54.420Z,1286, Landsat 7, 160 
2005-05-10T20:20:33.310Z,2219, Landsat 7, 16 
2019-08-24T20:52:26.000Z,1046, Sentinel 2, 100 
2022-10-01T15:49:03.948Z,755, Sentinel 1, 12 
2020-07-01T15:48:47.729Z,3046, Sentinel 1, 24 
2018-11-27T20:54:29.000Z,1109, Sentinel 2, 130 
2020-01-16T08:44:10.000Z,1392, Sentinel 2, 135 
2018-09-26T08:52:15.000Z,830, Sentinel 2, 15 
2021-07-29T08:43:49.999Z,21, Sentinel 2, 515 
2019-02-26T03:02:30.387Z,1613, Sentinel 1, 12 
2021-04-27T20:40:16.000Z,3534, Sentinel 2, 10 
2018-07-27T20:40:19.000Z,1546, Sentinel 2, 10 
2019-10-12T03:02:39.978Z,935, Sentinel 1, 12 
2018-04-26T08:40:20.000Z,1677, Sentinel 2, 45 
2002-03-12T08:16:39.987Z,2018, Landsat 7, 73 
2019-08-06T15:48:43.199Z,1063, Sentinel 1, 60 
2021-05-15T15:48:50.814Z,3763, Sentinel 1, 36 
2019-01-26T08:47:30.000Z,1372, Sentinel 2, 15 
2018-03-14T15:48:30.221Z,1305, Sentinel 1, 48 
2009-05-21T20:18:49.489Z,2716, Landsat 5, 32 
2016-11-09T20:46:47.000Z,1152, Sentinel 2, 30 
2014-10-11T20:22:42.554Z,1036, Landsat 7, 32 
2020-04-25T08:40:20.000Z,1885, Sentinel 2, 15 
2018-01-28T20:47:14.000Z,1023, Sentinel 2, 10 
2022-03-23T15:48:54.279Z,2246, Sentinel 1, 12 
2019-05-02T15:48:38.085Z,1929, Sentinel 1, 60 
2021-10-02T02:55:24.381Z,1131, Sentinel 1, 12 
2021-10-14T02:55:24.557Z,1496, Sentinel 1, 12 
2022-04-05T20:50:19.000Z,2273, Sentinel 2, 20 
2018-02-23T20:32:22.838Z,1246, Landsat 7, 16 
2017-11-02T15:48:33.032Z,867, Sentinel 1, 24 
2021-05-10T20:50:21.000Z,3752, Sentinel 2, 30 
2018-07-05T08:40:15.000Z,1529, Sentinel 2, 115 
2021-05-22T20:40:21.000Z,3719, Sentinel 2, 40 
2019-05-11T20:50:46.000Z,1909, Sentinel 2, 90 
2002-04-13T08:16:37.685Z,1961, Landsat 7, 23 
2022-09-20T08:53:40.000Z,994, Sentinel 2, 95 
2015-09-19T20:30:52.947Z,1003, Landsat 7, 32 
2021-03-31T08:42:00.000Z,3272, Sentinel 2, 55 
2019-05-16T20:50:29.000Z,1955, Sentinel 2, 90 
2000-10-03T20:21:28.058Z,1363, Landsat 7, 48 
2017-10-23T02:54:59.491Z,919, Sentinel 1, 12 
2018-07-08T08:50:50.000Z,1417, Sentinel 2, 145 
2017-05-30T15:48:26.932Z,1956, Sentinel 1, 24 
1992-07-26T07:43:56.666Z,1769, Landsat 5, 47 
2019-03-14T20:42:24.000Z,1604, Sentinel 2, 30 
2022-04-28T08:50:25.000Z,2393, Sentinel 2, 15 
2017-06-12T03:02:21.285Z,1933, Sentinel 1, 12 
2017-06-11T15:48:27.556Z,1822, Sentinel 1, 24 
2019-02-08T03:02:30.699Z,1389, Sentinel 1, 24 
2022-04-23T08:50:20.000Z,2305, Sentinel 2, 25 
2018-04-15T02:54:57.170Z,1473, Sentinel 1, 24 
2018-01-31T08:47:05.000Z,1040, Sentinel 2, 5 
2018-12-25T08:55:59.999Z,1178, Sentinel 2, 105 
2018-04-18T20:40:26.000Z,1584, Sentinel 2, 40 
2018-03-15T03:02:23.942Z,1366, Sentinel 1, 36 
2020-04-22T20:40:21.000Z,1863, Sentinel 2, 10 
2021-02-08T15:48:48.934Z,2798, Sentinel 1, 36 
2017-12-02T15:48:32.172Z,1156, Sentinel 1, 60 
2018-09-16T08:51:00.000Z,671, Sentinel 2, 5 
2019-06-20T03:02:34.434Z,2127, Sentinel 1, 24 
2019-08-24T08:41:15.000Z,1026, Sentinel 2, 65 
2018-08-11T20:40:21.000Z,1184, Sentinel 2, 50 
2019-10-05T15:48:45.552Z,1035, Sentinel 1, 60 
2019-09-17T15:48:45.523Z,1084, Sentinel 1, 24 
2019-02-07T15:48:36.858Z,1374, Sentinel 1, 36 
2020-02-03T03:02:37.029Z,1487, Sentinel 1, 48 
1994-08-29T07:44:49.936Z,1293, Landsat 5, 25 
2020-09-17T15:48:51.988Z,1937, Sentinel 1, 12 
1999-08-11T08:05:21.021Z,2886, Landsat 5, 39 
2018-09-28T20:22:22.317Z,859, Landsat 7, 16 
2009-09-07T08:17:27.929Z,1118, Landsat 5, 71 
2019-09-03T20:51:51.000Z,1051, Sentinel 2, 60 
2019-06-15T20:50:26.000Z,2086, Sentinel 2, 20 
2018-12-22T03:02:32.137Z,1177, Sentinel 1, 48 
2018-09-16T08:53:19.999Z,989, Sentinel 2, 95 
2021-03-13T20:43:53.999Z,3032, Sentinel 2, 90 
2019-10-24T03:02:39.923Z,1032, Sentinel 1, 36 
2022-10-04T20:43:59.000Z,902, Sentinel 2, 90 
2018-12-10T03:02:32.579Z,1082, Sentinel 1, 24 
2020-07-14T03:02:42.273Z,2962, Sentinel 1, 12 
2021-07-04T20:50:19.000Z,2854, Sentinel 2, 50 
2006-07-24T20:20:49.971Z,6, Landsat 7, 544 
2010-04-18T08:26:10.780Z,2057, Landsat 7, 57 
2017-11-03T03:02:26.692Z,914, Sentinel 1, 36 
2010-09-06T20:15:00.237Z,1243, Landsat 5, 32 
2022-04-05T20:51:53.999Z,2242, Sentinel 2, 60 
2021-07-12T08:50:20.000Z,2674, Sentinel 2, 45 
2022-04-18T08:50:25.000Z,2316, Sentinel 2, 35 
2020-05-30T08:40:20.000Z,2461, Sentinel 2, 65 
2021-07-24T20:50:24.000Z,2149, Sentinel 2, 10 
2019-08-22T08:51:49.999Z,1053, Sentinel 2, 85 
2011-04-09T20:24:33.585Z,1897, Landsat 7, 16 
1993-05-05T07:56:29.733Z,2237, Landsat 5, 23 
2018-10-31T08:56:05.000Z,738, Sentinel 2, 5 
2019-09-16T08:52:25.000Z,1064, Sentinel 2, 55 
2019-07-25T20:50:29.000Z,1289, Sentinel 2, 50 
2020-03-15T15:48:42.799Z,1653, Sentinel 1, 24 
2014-08-15T20:28:33.117Z,1149, Landsat 7, 64 
2019-07-08T03:02:35.520Z,1675, Sentinel 1, 12 
2022-05-17T20:40:26.000Z,2439, Sentinel 2, 60 
2019-05-02T15:48:37.926Z,1908, Sentinel 1, 36 
2002-04-28T08:22:48.431Z,2183, Landsat 7, 39 
2020-12-31T20:57:31.000Z,2263, Sentinel 2, 70 
2012-04-03T20:25:04.844Z,2020, Landsat 7, 32 
2018-05-01T20:52:19.000Z,1593, Sentinel 2, 130 
1995-08-02T19:41:07.005Z,1384, Landsat 5, 48 
2019-10-06T03:02:39.575Z,1075, Sentinel 1, 48 
2017-09-09T15:48:32.312Z,1035, Sentinel 1, 12 
2021-08-21T08:50:20.000Z,1546, Sentinel 2, 35 
2022-04-15T20:50:26.000Z,2253, Sentinel 2, 10 
2017-09-21T08:53:00.000Z,1046, Sentinel 2, 75 
2019-12-11T03:02:38.992Z,1234, Sentinel 1, 36 
2018-04-01T20:52:19.000Z,1420, Sentinel 2, 70 
2020-03-11T08:43:35.000Z,1648, Sentinel 2, 75 
2020-03-06T20:54:14.000Z,1572, Sentinel 2, 100 
2010-09-18T08:20:08.732Z,1258, Landsat 7, 39 
2018-12-28T03:02:31.959Z,1181, Sentinel 1, 36 
2002-07-25T08:22:19.049Z,1885, Landsat 7, 23 
2022-11-30T15:49:03.631Z,830, Sentinel 1, 12 
2017-10-18T08:44:35.000Z,911, Sentinel 2, 35 
2016-06-17T03:03:20.052Z,1785, Sentinel 1, 24 
2021-05-23T08:50:20.000Z,3631, Sentinel 2, 55 
2021-06-22T08:50:25.000Z,3207, Sentinel 2, 55 
2020-06-20T03:02:40.943Z,2570, Sentinel 1, 12 
1987-08-21T19:57:10.763Z,2280, Landsat 5, 16 
2008-04-24T20:21:01.974Z,1808, Landsat 7, 32 
2019-06-01T15:48:39.253Z,2084, Sentinel 1, 48 
2022-11-01T08:46:10.000Z,482, Sentinel 2, 15 
2019-05-09T08:50:25.000Z,1947, Sentinel 2, 65 
2019-04-06T08:42:35.000Z,1713, Sentinel 2, 85 
2018-10-22T15:48:39.365Z,1122, Sentinel 1, 60 
2021-03-11T08:43:49.999Z,3023, Sentinel 2, 85 
2021-01-03T15:48:50.237Z,2290, Sentinel 1, 36 
2021-06-29T20:50:24.000Z,3069, Sentinel 2, 40 
2022-07-06T20:40:19.000Z,1854, Sentinel 2, 90 
2022-05-30T20:50:24.000Z,2474, Sentinel 2, 50 
2022-05-20T20:50:19.000Z,2603, Sentinel 2, 10 
2018-02-10T08:43:45.000Z,1198, Sentinel 2, 175 
2022-06-29T20:50:31.000Z,2053, Sentinel 2, 60 
2003-03-07T08:16:31.436Z,1580, Landsat 7, 39 
2022-04-13T08:50:25.000Z,2286, Sentinel 2, 35 
2019-09-08T20:52:26.000Z,1018, Sentinel 2, 70 
2022-04-27T20:40:21.000Z,2406, Sentinel 2, 20 
2020-09-20T08:53:00.000Z,2016, Sentinel 2, 65 
2002-04-17T20:13:32.487Z,1983, Landsat 7, 64 
2022-06-29T20:50:24.000Z,2010, Sentinel 2, 70 
2021-01-10T08:45:40.000Z,2315, Sentinel 2, 105 
2009-10-08T08:24:17.625Z,1036, Landsat 7, 39 
2019-03-02T20:53:49.000Z,1526, Sentinel 2, 60 
2022-03-26T08:41:45.000Z,2244, Sentinel 2, 35 
2019-06-15T02:55:06.286Z,2013, Sentinel 1, 12 
2018-11-22T08:43:35.000Z,1070, Sentinel 2, 145 
2006-02-26T08:24:07.559Z,1570, Landsat 7, 23 
2020-05-08T15:48:44.609Z,2196, Sentinel 1, 12 
2017-07-17T15:48:29.602Z,1613, Sentinel 1, 24 
2022-05-30T08:40:25.000Z,2535, Sentinel 2, 35 
2018-09-13T20:50:59.000Z,788, Sentinel 2, 20 
1999-07-10T08:05:40.463Z,3174, Landsat 5, 39 
2020-12-21T20:56:46.000Z,2129, Sentinel 2, 90 
2021-02-02T08:56:55.000Z,2958, Sentinel 2, 5 
2012-04-08T08:21:59.379Z,2041, Landsat 7, 23 
2002-05-10T20:19:39.606Z,2265, Landsat 7, 32 
2019-02-13T08:55:55.000Z,1482, Sentinel 2, 5 
2020-01-09T15:48:44.042Z,1407, Sentinel 1, 60 
2018-07-13T08:50:20.000Z,1446, Sentinel 2, 115 
1995-09-27T19:38:21.339Z,1017, Landsat 5, 64 
2018-08-23T15:48:38.080Z,1047, Sentinel 1, 36 
2020-06-13T15:48:46.638Z,2640, Sentinel 1, 36 
2018-02-25T08:44:05.000Z,1194, Sentinel 2, 65 
2020-06-21T02:55:13.453Z,2581, Sentinel 1, 12 
2002-04-04T08:22:50.062Z,2001, Landsat 7, 23 
2018-09-28T20:52:31.000Z,847, Sentinel 2, 20 
2017-06-15T20:50:21.000Z,1800, Sentinel 2, 40 
2021-07-22T02:55:21.133Z,2185, Sentinel 1, 12 
2020-06-01T15:48:46.018Z,2537, Sentinel 1, 36 
2022-05-22T15:48:57.064Z,2541, Sentinel 1, 12 
2018-07-18T08:50:50.000Z,1377, Sentinel 2, 125 
2019-09-03T08:42:45.000Z,995, Sentinel 2, 95 
2021-11-26T08:45:45.000Z,1667, Sentinel 2, 105 
2022-03-24T08:52:45.000Z,2193, Sentinel 2, 65 
2021-06-07T08:50:20.000Z,3668, Sentinel 2, 25 
2013-04-03T08:23:53.871Z,2015, Landsat 7, 25 
2005-04-16T20:20:36.685Z,2021, Landsat 7, 64 
2022-04-28T08:50:25.000Z,2367, Sentinel 2, 55 
2022-04-18T08:52:00.000Z,2270, Sentinel 2, 85 
2020-05-25T20:50:24.000Z,2492, Sentinel 2, 20 
2018-10-17T03:02:33.423Z,1155, Sentinel 1, 36 
2021-03-06T08:43:25.000Z,3257, Sentinel 2, 5 
2018-01-07T15:48:31.100Z,1196, Sentinel 1, 60 
2018-07-20T08:40:20.000Z,1409, Sentinel 2, 5 
2020-01-11T02:55:10.214Z,1393, Sentinel 1, 48 
2011-04-10T20:14:31.275Z,1932, Landsat 5, 80 
2020-06-03T02:55:12.408Z,2324, Sentinel 1, 24 
2021-05-12T20:40:16.000Z,3743, Sentinel 2, 40 
2018-11-25T08:54:15.000Z,1089, Sentinel 2, 135 
2019-03-09T15:48:36.484Z,1565, Sentinel 1, 24 
2021-02-21T20:44:51.000Z,3003, Sentinel 2, 20 
2018-01-23T20:43:18.999Z,1141, Sentinel 2, 160 
2017-08-07T08:54:00.500Z,10, Sentinel 2, 525 
2018-11-20T08:54:05.000Z,1066, Sentinel 2, 135 
2017-12-24T20:46:59.000Z,1193, Sentinel 2, 80 
2021-08-08T08:40:20.000Z,1872, Sentinel 2, 45 
2016-07-20T20:51:32.000Z,1297, Sentinel 2, 140 
2018-10-15T20:44:19.000Z,1262, Sentinel 2, 30 
2017-07-23T08:50:50.000Z,1493, Sentinel 2, 115 
1999-12-20T20:23:45.252Z,1719, Landsat 7, 48 
2020-04-26T15:48:44.017Z,1956, Sentinel 1, 36 
2018-07-05T20:50:14.000Z,1523, Sentinel 2, 120 
1986-03-20T19:50:44.152Z,2139, Landsat 5, 48 
2020-09-27T08:42:20.000Z,1951, Sentinel 2, 45 
2017-11-09T20:46:44.000Z,982, Sentinel 2, 10 
2015-05-22T20:30:25.545Z,2041, Landsat 7, 16 
2012-04-04T20:18:51.446Z,1956, Landsat 7, 16 
2019-08-14T08:40:20.000Z,1007, Sentinel 2, 45 
2022-04-25T20:50:31.000Z,2338, Sentinel 2, 50 
2006-03-18T20:20:58.861Z,1607, Landsat 7, 64 
1993-06-18T19:53:24.858Z,2434, Landsat 5, 48 
2021-07-02T15:48:53.755Z,3035, Sentinel 1, 36 
2016-06-29T03:03:20.713Z,1605, Sentinel 1, 48 
2019-10-13T02:55:12.239Z,1038, Sentinel 1, 36 
2022-06-06T20:40:24.000Z,2449, Sentinel 2, 50 
2018-04-14T08:50:55.000Z,1505, Sentinel 2, 45 
2019-11-29T03:02:39.374Z,1334, Sentinel 1, 36 
2017-02-17T15:47:41.660Z,1479, Sentinel 1, 48 
2018-12-02T08:42:30.000Z,1069, Sentinel 2, 165 
2021-07-09T20:50:19.000Z,2725, Sentinel 2, 40 
2019-03-22T20:53:19.000Z,1614, Sentinel 2, 80 
2020-04-14T15:48:43.402Z,1811, Sentinel 1, 12 
2014-04-16T20:34:13.937Z,1619, Landsat 7, 32 
2022-10-22T20:55:11.000Z,765, Sentinel 2, 50 
2003-09-06T08:22:26.785Z,1106, Landsat 7, 89 
2019-05-28T20:40:29.000Z,2055, Sentinel 2, 60 
2018-07-25T20:50:21.000Z,1595, Sentinel 2, 10 
2020-04-20T20:50:26.000Z,1898, Sentinel 2, 40 
2021-09-17T20:51:24.000Z,1226, Sentinel 2, 20 
2019-11-05T03:02:39.899Z,1266, Sentinel 1, 36 
2018-06-01T03:02:27.082Z,1719, Sentinel 1, 24 
2019-03-20T08:51:55.000Z,1636, Sentinel 2, 25 
2018-03-15T08:54:05.000Z,1292, Sentinel 2, 105 
2019-05-26T15:48:39.223Z,2065, Sentinel 1, 60 
2018-06-18T15:48:34.269Z,1875, Sentinel 1, 48 
2019-02-10T20:56:01.000Z,1459, Sentinel 2, 30 
2018-10-08T20:53:36.000Z,1178, Sentinel 2, 40 
2018-07-25T08:41:30.000Z,1296, Sentinel 2, 135 
2022-04-30T20:50:19.000Z,2363, Sentinel 2, 70 
2020-05-28T08:50:25.000Z,2489, Sentinel 2, 25 
2019-03-16T03:02:30.471Z,1576, Sentinel 1, 24 
2018-12-20T08:55:59.999Z,1140, Sentinel 2, 105 
2019-11-07T20:54:19.000Z,1145, Sentinel 2, 140 
2019-07-23T08:50:30.000Z,1405, Sentinel 2, 55 
2020-03-24T08:51:49.999Z,1597, Sentinel 2, 35 
2018-08-31T20:41:29.000Z,954, Sentinel 2, 60 
2021-07-02T08:50:20.000Z,2872, Sentinel 2, 55 
2019-09-23T15:48:45.493Z,1095, Sentinel 1, 36 
2021-05-17T20:40:16.000Z,3665, Sentinel 2, 50 
2005-09-15T20:20:16.595Z,1135, Landsat 7, 80 
2020-07-19T08:40:20.000Z,3096, Sentinel 2, 35 
2019-08-09T20:50:24.000Z,1034, Sentinel 2, 60 
2019-12-05T03:02:39.269Z,1206, Sentinel 1, 24 
2001-07-06T08:23:25.026Z,2292, Landsat 7, 55 
2019-06-20T20:50:29.000Z,2183, Sentinel 2, 20 
2018-05-09T02:54:58.307Z,1733, Sentinel 1, 24 
2018-12-30T08:55:25.000Z,1188, Sentinel 2, 115 
2019-09-28T08:42:39.999Z,1032, Sentinel 2, 45 
2002-03-20T08:16:42.264Z,2114, Landsat 7, 25 
2020-07-13T15:48:48.437Z,3214, Sentinel 1, 24 
2022-08-03T08:40:10.000Z,1431, Sentinel 2, 65 
2018-11-10T08:53:50.000Z,1017, Sentinel 2, 155 
2019-03-07T20:53:19.000Z,1545, Sentinel 2, 50 
2017-09-03T15:48:32.060Z,1320, Sentinel 1, 24 
2017-12-14T15:48:31.879Z,1388, Sentinel 1, 12 
2019-02-15T20:55:26.000Z,1432, Sentinel 2, 40 
2019-01-09T08:51:45.000Z,6, Sentinel 2, 535 
2001-10-07T20:13:08.308Z,1351, Landsat 7, 32 
2017-08-22T15:48:31.485Z,1318, Sentinel 1, 48 
2018-09-16T15:48:38.879Z,910, Sentinel 1, 60 
2018-07-10T08:40:15.000Z,1491, Sentinel 2, 105 
2019-02-28T08:54:00.000Z,1514, Sentinel 2, 65 
2019-02-01T15:48:36.958Z,1393, Sentinel 1, 48 
2019-06-02T03:02:33.398Z,1915, Sentinel 1, 12 
2021-06-06T20:40:21.000Z,3570, Sentinel 2, 10 
2022-04-25T20:50:31.000Z,2371, Sentinel 2, 10 
2019-04-27T03:02:31.672Z,1847, Sentinel 1, 36 
2002-04-15T20:25:55.511Z,2079, Landsat 7, 64 
2018-04-02T03:02:24.145Z,1383, Sentinel 1, 24 
2019-05-31T20:50:29.000Z,2089, Sentinel 2, 60 
2001-07-25T20:26:21.201Z,2000, Landsat 7, 16 
2003-09-02T20:08:12.940Z,1030, Landsat 5, 48 
2018-05-21T02:54:59.067Z,1753, Sentinel 1, 48 
2022-10-30T08:56:05.000Z,551, Sentinel 2, 15 
2000-06-18T08:19:36.978Z,2557, Landsat 7, 39 
2001-04-13T20:21:01.191Z,2021, Landsat 7, 16 
1985-06-01T07:57:57.535Z,2022, Landsat 5, 57 
2021-05-20T08:40:20.000Z,3707, Sentinel 2, 45 
2018-07-26T20:23:41.693Z,1482, Landsat 7, 48 
2020-12-11T20:56:19.000Z,1965, Sentinel 2, 100 
2022-04-30T20:50:19.000Z,2395, Sentinel 2, 10 
2017-05-16T20:50:21.000Z,1938, Sentinel 2, 20 
2021-05-15T08:40:20.000Z,3777, Sentinel 2, 35 
2019-06-17T20:40:29.000Z,1954, Sentinel 2, 60 
2019-10-08T08:43:40.000Z,1068, Sentinel 2, 65 
2022-05-23T08:50:25.000Z,2770, Sentinel 2, 5 
2018-04-04T08:50:55.000Z,1445, Sentinel 2, 25 
2018-06-07T20:40:21.000Z,1750, Sentinel 2, 80 
2019-04-15T03:02:31.151Z,1677, Sentinel 1, 12 
2019-09-23T20:52:44.000Z,943, Sentinel 2, 50 
2018-12-04T03:02:32.726Z,1046, Sentinel 1, 12 
2008-07-17T08:20:49.138Z,4385, Landsat 5, 23 
2019-04-14T15:48:37.195Z,1729, Sentinel 1, 48 
2020-05-02T20:40:49.000Z,2050, Sentinel 2, 80 
2013-04-06T20:26:57.032Z,1497, Landsat 7, 32 
2021-05-30T08:40:20.000Z,3588, Sentinel 2, 65 
2004-10-03T08:16:33.082Z,1211, Landsat 7, 39 
2017-03-08T03:02:16.997Z,1485, Sentinel 1, 12 
2001-04-29T20:20:51.884Z,2157, Landsat 7, 80 
2019-08-07T08:50:25.000Z,1084, Sentinel 2, 65 
2018-03-04T20:43:26.000Z,1254, Sentinel 2, 50 
2021-07-10T02:55:20.468Z,2436, Sentinel 1, 12 
2019-07-13T08:50:30.000Z,1565, Sentinel 2, 35 
2019-04-28T02:55:03.966Z,1812, Sentinel 1, 36 
2005-06-15T08:23:32.753Z,2254, Landsat 7, 41 
2017-10-15T15:48:33.017Z,979, Sentinel 1, 36 
2018-08-21T20:40:19.000Z,1045, Sentinel 2, 40 
2017-07-23T15:48:29.870Z,1613, Sentinel 1, 36 
2000-07-23T20:22:15.949Z,2128, Landsat 7, 32 
2018-02-24T15:48:29.921Z,1160, Sentinel 1, 12 
2019-11-24T02:55:11.705Z,1308, Sentinel 1, 48 
2017-06-17T15:48:27.779Z,1821, Sentinel 1, 36 
2019-07-07T20:40:29.000Z,1707, Sentinel 2, 60 
